char1,char2,count,pmi,adj_prob
中,全,69,2.133656142371287,0.00035480503720310787
全,会,103,3.7357905670363722,0.0005296365048104364
决,定,49,5.862159408107643,0.0002519629974340911
进,一,176,4.414967587371387,0.0009050099499673476
一,步,198,5.913751899252501,0.0010181361937132661
部,署,127,8.097567129864629,0.0006530469525332566
构,建,70,6.552193187472202,0.0003599471391915587
重,大,107,4.198428742110164,0.0005502049127642397
改,革,362,8.225987813353315,0.0018614409198192037
举,措,60,9.657818356611932,0.00030852611930705034
部,门,101,7.11984714686876,0.0005193523008335348
门,槛,5,9.925354154680667,2.5710509942254194e-05
衔,接,21,10.439927327510425,0.00010798414175746762
流,通,6,3.9419044639405434,3.085261193070503e-05
活,力,46,4.9797830909080885,0.0002365366914687386
释,放,28,8.843235534207162,0.00014397885567662348
内,需,9,5.870553903355385,4.627891789605755e-05
潜,力,18,6.422005419513162,9.25578357921151e-05
生,动,28,2.851595116063174,0.00014397885567662348
写,照,6,8.889730244949945,3.085261193070503e-05
彩,椒,8,11.465922536043369,4.113681590760671e-05
热,气,6,5.8353476247768485,3.085261193070503e-05
除,夕,22,10.227337777043665,0.00011312624374591846
一,道,35,3.8539530868957255,0.00017997356959577936
香,港,10,10.250893503120407,5.142101988450839e-05
居,民,32,6.567252447239819,0.00016454726363042684
餐,桌,7,12.01024305226718,3.599471391915587e-05
很,快,7,6.479381575552095,3.599471391915587e-05
新,鲜,16,5.042313807581223,8.227363181521342e-05
做,好,84,6.743115891799503,0.0004319365670298705
几,个,7,5.778221929732955,3.599471391915587e-05
万,家,18,3.735875488812983,9.25578357921151e-05
中,心,134,3.986378510193392,0.0006890416664524124
采,购,17,10.347196831864625,8.741573380366426e-05
琳,琅,5,14.984247843734234,2.5710509942254194e-05
琅,满,5,10.774794478105285,2.5710509942254194e-05
满,目,7,5.557533814608756,3.599471391915587e-05
个,个,14,3.5042992077564246,7.198942783831174e-05
公,里,32,6.1602172651132125,0.00016454726363042684
怎,样,13,10.11673148645986,6.684732584986091e-05
粤,港,13,11.214367627095294,6.684732584986091e-05
港,澳,18,10.501327872174569,9.25578357921151e-05
大,湾,17,5.718770682659506,8.741573380366426e-05
菜,篮,13,10.654940218481276,6.684732584986091e-05
篮,子,13,9.563585795261513,6.684732584986091e-05
第,一,52,5.51726941604359,0.00026738930339944363
三,地,5,2.485190938631603,2.5710509942254194e-05
澳,门,26,8.980351590693008,0.00013369465169972181
农,产,16,3.5367986506981053,8.227363181521342e-05
产,品,107,6.621730433792275,0.0005502049127642397
质,量,178,7.585256019182241,0.0009152941539442494
安,全,114,5.700732973326228,0.0005861996266833956
要,求,117,6.105066074915588,0.0006016259326487481
不,同,27,3.1797084614213826,0.00013883675368817265
农,业,91,5.481783932414196,0.00046793128094902635
办,公,23,6.8860631511537544,0.0001182683457343693
公,室,10,7.146725028785099,5.142101988450839e-05
主,任,49,5.14161956353089,0.0002519629974340911
来,说,6,3.574989514337827,3.085261193070503e-05
情,况,72,10.026500878137567,0.0003702313431684604
同,一,5,-0.16575324902009336,2.5710509942254194e-05
可,能,6,3.2210585351376144,3.085261193070503e-05
符,合,25,8.224559355306946,0.00012855254971127098
指,标,9,4.955727803724185,4.627891789605755e-05
首,先,7,5.946112714847464,3.599471391915587e-05
牵,头,13,8.451067885115625,6.684732584986091e-05
编,制,6,6.690137692986635,3.085261193070503e-05
平,台,44,5.879073445303074,0.0002262524874918369
品,质,23,5.559412147326204,0.0001182683457343693
体,系,157,6.760543284934997,0.0008073100121867817
水,果,10,4.534806836285582,5.142101988450839e-05
保,证,17,6.312966961163598,8.741573380366426e-05
通,过,90,7.115436718555241,0.0004627891789605755
统,筹,68,8.7685007360398,0.00034966293521465706
行,业,42,3.8130809766982914,0.00021596828351493525
地,方,74,5.182342901113308,0.00038051554714536206
初,步,5,5.841800367590821,2.5710509942254194e-05
实,现,139,5.5854042083592885,0.0007147521763946666
第,二,21,7.067373159553094,0.00010798414175746762
专,业,34,5.413834024894915,0.00017483146760732853
作,社,14,2.464634990182909,7.198942783831174e-05
为,了,9,1.5133442297059607,4.627891789605755e-05
一,张,11,3.7690641893092125,5.656312187295923e-05
订,单,23,10.103377800667673,0.0001182683457343693
忙,碌,12,12.359756978826441,6.170522386141006e-05
凌,晨,5,13.498821016563994,2.5710509942254194e-05
多,名,10,5.448324501667601,5.142101988450839e-05
到,达,7,4.1901608144030575,3.599471391915587e-05
收,购,7,7.370765303003029,3.599471391915587e-05
基,地,35,4.342514319963292,0.00017997356959577936
实,行,11,1.8391624285281898,5.656312187295923e-05
准,化,5,2.005132323959881,2.5710509942254194e-05
生,产,154,5.861223817260951,0.0007918837062214292
严,格,39,7.431332481084277,0.00020054197754958272
告,诉,10,12.395283412455582,5.142101988450839e-05
记,者,62,6.270279367843498,0.000318810323283952
工,程,94,6.114971218168306,0.0004833575869143789
下,功,6,5.313394921581493,3.085261193070503e-05
功,夫,7,9.240855980408595,3.599471391915587e-05
他,们,45,6.87649798833891,0.00023139458948028774
面,积,16,5.4131075118514875,8.227363181521342e-05
土,壤,24,11.359756978826441,0.00012341044772282012
环,节,28,6.6573368965571085,0.00014397885567662348
之,前,5,3.1702662921195577,2.5710509942254194e-05
送,到,9,5.363111730459594,4.627891789605755e-05
没,想,8,6.912450321450029,4.113681590760671e-05
想,到,11,4.085577754930685,5.656312187295923e-05
现,在,33,3.7213699888246783,0.0001696893656188777
本,地,6,2.6705459806435212,3.085261193070503e-05
机,构,74,7.637195154691257,0.00038051554714536206
当,地,29,5.176661596729628,0.00014912095766507434
报,告,27,9.858021385222607,0.00013883675368817265
授,权,5,8.587928490397978,2.5710509942254194e-05
数,据,71,9.332017218635762,0.0003650892411800096
免,去,13,8.83189799027288,6.684732584986091e-05
得,到,21,4.58105824676485,0.00010798414175746762
信,息,48,8.604207731328943,0.00024682089544564024
农,田,7,6.937383689460466,3.599471391915587e-05
大,棚,6,6.2486918198227,3.085261193070503e-05
跨,越,20,8.78457549889787,0.00010284203976901678
山,海,10,5.5647089522204505,5.142101988450839e-05
初,一,12,5.015901045004326,6.170522386141006e-05
河,北,18,7.286121991431389,9.25578357921151e-05
石,家,7,5.360366353720776,3.599471391915587e-05
家,庄,7,5.8240162384957666,3.599471391915587e-05
小,区,21,5.063587798140009,0.00010798414175746762
老,人,17,2.7809958172736016,8.741573380366426e-05
拜,年,10,6.925624685363878,5.142101988450839e-05
饭,菜,7,9.369537999619027,3.599471391915587e-05
一,块,8,5.719023506809617,4.113681590760671e-05
冬,天,7,6.722936433105485,3.599471391915587e-05
海,南,16,6.5145212443690586,8.227363181521342e-05
门,口,12,6.243530114706921,6.170522386141006e-05
货,架,5,8.709365000533946,2.5710509942254194e-05
整,齐,9,7.854964826789269,4.627891789605755e-05
日,子,27,5.527310408869964,0.00013883675368817265
大,家,79,3.803060195902486,0.0004062260570876163
两,天,7,3.8538304999564366,3.599471391915587e-05
国,际,122,5.632089818045448,0.0006273364425910023
批,发,8,3.899411780185493,4.113681590760671e-05
交,易,16,7.96188003070578,8.227363181521342e-05
关,键,82,8.16958071625676,0.00042165236305296877
腊,月,10,10.893958958405133,5.142101988450839e-05
货,车,12,6.788602230343869,6.170522386141006e-05
满,载,5,7.333914089888306,2.5710509942254194e-05
海,港,6,6.1183427723415305,3.085261193070503e-05
码,头,10,9.294948683198344,5.142101988450839e-05
南,北,9,5.320887409592066,4.627891789605755e-05
发,市,6,0.8991304402502517,3.085261193070503e-05
过,去,71,7.955485717586734,0.0003650892411800096
出,去,6,3.7622244624660692,3.085261193070503e-05
登,上,5,5.945511717112929,2.5710509942254194e-05
司,机,6,4.4232781986348755,3.085261193070503e-05
这,么,7,5.751826916558159,3.599471391915587e-05
原,来,6,4.107091546376193,3.085261193070503e-05
交,通,25,6.094774301203126,0.00012855254971127098
通,运,5,3.424679553811488,2.5710509942254194e-05
运,输,34,8.917314478272337,0.00017483146760732853
联,合,50,6.165665666253377,0.00025710509942254196
出,台,29,5.9489431104782655,0.00014912095766507434
提,升,169,7.777970377534628,0.0008690152360481917
高,峰,10,6.1314582721317885,5.142101988450839e-05
保,障,139,8.48107988465861,0.0007147521763946666
能,力,100,4.7371866819599395,0.0005142101988450839
专,项,33,7.20487668330303,0.0001696893656188777
行,动,92,4.95693778589867,0.0004730733829374772
方,案,31,6.405682396023913,0.000159405161641976
组,织,156,9.283333944803044,0.0008021679101983309
提,出,98,5.60387513170605,0.0005039259948681822
措,施,38,8.32810528063168,0.0001953998755611319
管,理,119,7.620352366882959,0.0006119101366256498
港,口,8,7.193899346982321,4.113681590760671e-05
科,长,5,2.4183524219165426,2.5710509942254194e-05
增,加,38,5.264498776822146,0.0001953998755611319
新,能,28,2.3464841609531675,0.00014397885567662348
能,源,67,6.6412886904000406,0.0003445208332262062
车,辆,10,8.48573101712355,5.142101988450839e-05
绿,色,75,9.176434995933732,0.0003856576491338129
色,通,5,3.513283992388775,2.5710509942254194e-05
降,低,27,10.82325596706193,0.00013883675368817265
成,本,26,4.938593178169865,0.00013369465169972181
必,须,69,10.649828804663676,0.00035480503720310787
自,豪,7,7.518584271385423,3.599471391915587e-05
春,运,11,4.865306771010728,5.656312187295923e-05
整,体,21,5.024245911666154,0.00010798414175746762
同,比,38,6.654451505513533,0.0001953998755611319
明,显,25,7.425572034533355,0.00012855254971127098
一,辆,5,4.086755291310104,2.5710509942254194e-05
高,兴,12,3.8545176320177363,6.170522386141006e-05
其,他,16,8.819340917058547,8.227363181521342e-05
省,市,5,3.6177434825225956,2.5710509942254194e-05
检,查,51,7.976643383377521,0.00026224720141099277
高,速,22,5.683999295160567,0.00011312624374591846
还,要,12,4.180968776942546,6.170522386141006e-05
才,能,34,6.485046788967073,0.00017483146760732853
只,要,21,5.9678595964404355,0.00010798414175746762
严,重,9,2.9014150299874406,4.627891789605755e-05
损,失,7,11.457702029238401,3.599471391915587e-05
万,元,39,6.912991772025305,0.00020054197754958272
速,公,6,5.6237665080774795,3.085261193070503e-05
公,路,14,5.1314582721317885,7.198942783831174e-05
全,面,402,6.325183830279015,0.002067124999357237
取,消,7,5.38885714329615,3.599471391915587e-05
上,下,25,4.702719586999069,0.00012855254971127098
距,离,12,12.646378204977852,6.170522386141006e-05
出,口,38,6.3482274933736145,0.0001953998755611319
分,钟,18,8.526638960703755,9.25578357921151e-05
最,后,10,5.416291768318769,5.142101988450839e-05
手,机,15,5.376424385204267,7.713152982676259e-05
一,大,12,-0.06342874371605464,6.170522386141006e-05
一,座,10,5.040951601696979,5.142101988450839e-05
海,拔,14,9.196345284342803,7.198942783831174e-05
宇,宙,7,13.109778725818094,3.599471391915587e-05
拉,索,5,8.091856817820831,2.5710509942254194e-05
这,里,38,5.950510910981895,0.0001953998755611319
大,小,11,3.059030600319126,5.656312187295923e-05
形,态,14,5.864195152842807,7.198942783831174e-05
守,望,9,6.776962314787996,4.627891789605755e-05
